cep,ordem,esc_codigo,distancia_km,mesma_microarea
23092637,6,918044,0.791,true
23092637,7,918621,1.061,false
23092637,8,9052,1.285,true
23092637,9,9013,1.342,true
23092637,10,918511,1.439,false
23092638,1,918100,0.100,true
23092638,2,918825,0.229,true
23092638,3,9048,0.484,false
23092638,4,918836,0.494,true
23092638,5,918823,0.634,false
23092638,6,918044,0.791,true
23092638,7,918621,1.061,false
23092638,8,9052,1.285,true
23092638,9,9013,1.342,true
23092638,10,918511,1.439,false
23092640,1,918100,0.100,true
23092640,2,918825,0.229,true
23092640,3,9048,0.484,false
23092640,4,918836,0.494,true
23092640,5,918823,0.634,false
23092640,6,918044,0.791,true
23092640,7,918621,1.061,false
23092640,8,9052,1.285,true
23092640,9,9013,1.342,true
23092640,10,918511,1.439,false
23092641,1,918100,0.100,true
23092641,2,918825,0.229,true
23092641,3,9048,0.484,false
23092641,4,918836,0.494,true
23092641,5,918823,0.634,false
23092641,6,918044,0.791,true
23092641,7,918621,1.061,false
23092641,8,9052,1.285,true
23092641,9,9013,1.342,true
23092641,10,918511,1.439,false
23092643,1,918100,0.100,true
23092643,2,918825,0.229,true
23092643,3,9048,0.484,false
23092643,4,918836,0.494,true
23092643,5,918823,0.634,false
23092643,6,918044,0.791,true
23092643,7,918621,1.061,false
23092643,8,9052,1.285,true
23092643,9,9013,1.342,true
23092643,10,918511,1.439,false
23092644,1,918100,0.100,true
23092644,2,918825,0.229,true
23092644,3,9048,0.484,false
23092644,4,918836,0.494,true
23092644,5,918823,0.634,false
23092644,6,918044,0.791,true
23092644,7,918621,1.061,false
23092644,8,9052,1.285,true
23092644,9,9013,1.342,true
23092644,10,918511,1.439,false
23092645,1,918100,0.100,true
23092645,2,918825,0.229,true
23092645,3,9048,0.484,false
23092645,4,918836,0.494,true
23092645,5,918823,0.634,false
23092645,6,918044,0.791,true
23092645,7,918621,1.061,false
23092645,8,9052,1.285,true
23092645,9,9013,1.342,true
23092645,10,918511,1.439,false
23092648,1,918100,0.100,true
23092648,2,918825,0.229,true
23092648,3,9048,0.484,false
23092648,4,918836,0.494,true
23092648,5,918823,0.634,false
23092648,6,918044,0.791,true
23092648,7,918621,1.061,false
23092648,8,9052,1.285,true
23092648,9,9013,1.342,true
23092648,10,918511,1.439,false
23092650,1,918100,0.100,true
23092650,2,918825,0.229,true
23092650,3,9048,0.484,false
23092650,4,918836,0.494,true
23092650,5,918823,0.634,false
23092650,6,918044,0.791,true
23092650,7,918621,1.061,false
23092650,8,9052,1.285,true
23092650,9,9013,1.342,true
23092650,10,918511,1.439,false
23092651,1,918100,0.100,true
23092651,2,918825,0.229,true
23092651,3,9048,0.484,false
23092651,4,918836,0.494,true
23092651,5,918823,0.634,false
23092651,6,918044,0.791,true
23092651,7,918621,1.061,false
23092651,8,9052,1.285,true
23092651,9,9013,1.342,true
23092651,10,918511,1.439,false
23092652,1,918100,0.100,true
23092652,2,918825,0.229,true
23092652,3,9048,0.484,false
23092652,4,918836,0.494,true
23092652,5,918823,0.634,false
23092652,6,918044,0.791,true
23092652,7,918621,1.061,false
23092652,8,9052,1.285,true
23092652,9,9013,1.342,true
23092652,10,918511,1.439,false
23092654,1,918100,0.100,true
23092654,2,918825,0.229,true
23092654,3,9048,0.484,false
23092654,4,918836,0.494,true
23092654,5,918823,0.634,false
23092654,6,918044,0.791,true
23092654,7,918621,1.061,false
23092654,8,9052,1.285,true
23092654,9,9013,1.342,true
23092654,10,918511,1.439,false
23092655,1,918100,0.100,true
23092655,2,918825,0.229,true
23092655,3,9048,0.484,false
23092655,4,918836,0.494,true
23092655,5,918823,0.634,false
23092655,6,918044,0.791,true
23092655,7,918621,1.061,false
23092655,8,9052,1.285,true
23092655,9,9013,1.342,true
23092655,10,918511,1.439,false
23092657,1,918100,0.100,true
23092657,2,918825,0.229,true
23092657,3,9048,0.484,false
23092657,4,918836,0.494,true
23092657,5,918823,0.634,false
23092657,6,918044,0.791,true
23092657,7,918621,1.061,false
23092657,8,9052,1.285,true
23092657,9,9013,1.342,true
23092657,10,918511,1.439,false
23092658,1,918100,0.000,true
23092658,2,918825,0.320,true
23092658,3,9048,0.486,false
23092658,4,918823,0.536,false
23092658,5,918836,0.556,true
23092658,6,918044,0.823,true
23092658,7,918621,1.007,false
23092658,8,9052,1.350,true
23092658,9,918511,1.386,false
23092658,10,9013,1.388,true
23092660,1,918100,0.100,true
23092660,2,918825,0.229,true
23092660,3,9048,0.484,false
23092660,4,918836,0.494,true
23092660,5,918823,0.634,false
23092660,6,918044,0.791,true
23092660,7,918621,1.061,false
23092660,8,9052,1.285,true
23092660,9,9013,1.342,true
23092660,10,918511,1.439,false
23092661,1,918100,0.100,true
23092661,2,918825,0.229,true
23092661,3,9048,0.484,false
23092661,4,918836,0.494,true
23092661,5,918823,0.634,false
23092661,6,918044,0.791,true
23092661,7,918621,1.061,false
23092661,8,9052,1.285,true
23092661,9,9013,1.342,true
23092661,10,918511,1.439,false
23092662,1,918100,0.100,true
23092662,2,918825,0.229,true
23092662,3,9048,0.484,false
23092662,4,918836,0.494,true
23092662,5,918823,0.634,false
23092662,6,918044,0.791,true
23092662,7,918621,1.061,false
23092662,8,9052,1.285,true
23092662,9,9013,1.342,true
23092662,10,918511,1.439,false
23092663,1,918100,0.100,true
23092663,2,918825,0.229,true
23092663,3,9048,0.484,false
23092663,4,918836,0.494,true
23092663,5,918823,0.634,false
23092663,6,918044,0.791,true
23092663,7,918621,1.061,false
23092663,8,9052,1.285,true
23092663,9,9013,1.342,true
23092663,10,918511,1.439,false
23092665,1,918100,0.100,true
23092665,2,918825,0.229,true
23092665,3,9048,0.484,false
23092665,4,918836,0.494,true
23092665,5,918823,0.634,false
23092665,6,918044,0.791,true
23092665,7,918621,1.061,false
23092665,8,9052,1.285,true
23092665,9,9013,1.342,true
23092665,10,918511,1.439,false
23092670,1,918100,0.100,true
23092670,2,918825,0.229,true
23092670,3,9048,0.484,false
23092670,4,918836,0.494,true
23092670,5,918823,0.634,false
23092670,6,918044,0.791,true
23092670,7,918621,1.061,false
23092670,8,9052,1.285,true
23092670,9,9013,1.342,true
23092670,10,918511,1.439,false
23092680,1,918100,0.100,true
23092680,2,918825,0.229,true
23092680,3,9048,0.484,false
23092680,4,918836,0.494,true
23092680,5,918823,0.634,false
23092680,6,918044,0.791,true
23092680,7,918621,1.061,false
23092680,8,9052,1.285,true
23092680,9,9013,1.342,true
23092680,10,918511,1.439,false
23092690,1,918100,0.100,true
23092690,2,918825,0.229,true
23092690,3,9048,0.484,false
23092690,4,918836,0.494,true
23092690,5,918823,0.634,false
23092690,6,918044,0.791,true
23092690,7,918621,1.061,false
23092690,8,9052,1.285,true
23092690,9,9013,1.342,true
23092690,10,918511,1.439,false
23092700,1,918100,0.100,true
23092700,2,918825,0.229,true
23092700,3,9048,0.484,false
23092700,4,918836,0.494,true
23092700,5,918823,0.634,false
23092700,6,918044,0.791,true
23092700,7,918621,1.061,false
23092700,8,9052,1.285,true
23092700,9,9013,1.342,true
23092700,10,918511,1.439,false
23092707,1,918100,0.100,true
23092707,2,918825,0.229,true
23092707,3,9048,0.484,false
23092707,4,918836,0.494,true
23092707,5,918823,0.634,false
23092707,6,918044,0.791,true
23092707,7,918621,1.061,false
23092707,8,9052,1.285,true
23092707,9,9013,1.342,true
23092707,10,918511,1.439,false
23092710,1,918100,0.100,true
23092710,2,918825,0.229,true
23092710,3,9048,0.484,false
23092710,4,918836,0.494,true
23092710,5,918823,0.634,false
23092710,6,918044,0.791,true
23092710,7,918621,1.061,false
23092710,8,9052,1.285,true
23092710,9,9013,1.342,true
23092710,10,918511,1.439,false
23092720,1,918823,0.000,true
23092720,2,918100,0.536,false
23092720,3,9048,0.701,true
23092720,4,918621,0.776,false
23092720,5,918825,0.829,false
23092720,6,918836,0.959,false
23092720,7,918044,1.070,false
23092720,8,918078,1.104,true
23092720,9,918511,1.115,false
23092720,10,9045,1.195,true
23092730,1,918100,0.100,true
23092730,2,918825,0.229,true
23092730,3,9048,0.484,false
23092730,4,918836,0.494,true
23092730,5,918823,0.634,false
23092730,6,918044,0.791,true
23092730,7,918621,1.061,false
23092730,8,9052,1.285,true
23092730,9,9013,1.342,true
23092730,10,918511,1.439,false
23092750,1,918100,0.100,true
23092750,2,918825,0.229,true
23092750,3,9048,0.484,false
23092750,4,918836,0.494,true
23092750,5,918823,0.634,false
23092750,6,918044,0.791,true
23092750,7,918621,1.061,false
23092750,8,9052,1.285,true
23092750,9,9013,1.342,true
23092750,10,918511,1.439,false
23093005,1,918044,0.088,true
23093005,2,9048,0.294,false
23093005,3,918836,0.343,true
23093005,4,918825,0.614,true
23093005,5,9013,0.666,true
23093005,6,9052,0.732,true
23093005,7,918100,0.754,true
23093005,8,918621,0.755,false
23093005,9,918613,0.770,false
23093005,10,918105,0.900,false
23093006,1,918044,0.088,true
23093006,2,9048,0.294,false
23093006,3,918836,0.343,true
23093006,4,918825,0.614,true
23093006,5,9013,0.666,true
23093006,6,9052,0.732,true
23093006,7,918100,0.754,true
23093006,8,918621,0.755,false
23093006,9,918613,0.770,false
23093006,10,918105,0.900,false
23093010,1,918044,0.088,true
23093010,2,9048,0.294,false
23093010,3,918836,0.343,true
23093010,4,918825,0.614,true
23093010,5,9013,0.666,true
23093010,6,9052,0.732,true
23093010,7,918100,0.754,true
23093010,8,918621,0.755,false
23093010,9,918613,0.770,false
23093010,10,918105,0.900,false
23093012,1,918044,0.088,true
23093012,2,9048,0.294,false
23093012,3,918836,0.343,true
23093012,4,918825,0.614,true
23093012,5,9013,0.666,true
23093012,6,9052,0.732,true
23093012,7,918100,0.754,true
23093012,8,918621,0.755,false
23093012,9,918613,0.770,false
23093012,10,918105,0.900,false
23093020,1,918044,0.088,true
23093020,2,9048,0.294,false
23093020,3,918836,0.343,true
23093020,4,918825,0.614,true
23093020,5,9013,0.666,true
23093020,6,9052,0.732,true
23093020,7,918100,0.754,true
23093020,8,918621,0.755,false
23093020,9,918613,0.770,false
23093020,10,918105,0.900,false
23093025,1,918044,0.088,true
23093025,2,9048,0.294,false
23093025,3,918836,0.343,true
23093025,4,918825,0.614,true
23093025,5,9013,0.666,true
23093025,6,9052,0.732,true
23093025,7,918100,0.754,true
23093025,8,918621,0.755,false
23093025,9,918613,0.770,false
23093025,10,918105,0.900,false
23093030,1,918836,0.000,true
23093030,2,918825,0.310,true
23093030,3,9048,0.331,false
23093030,4,918044,0.363,true
23093030,5,918100,0.556,true
23093030,6,9052,0.794,true
23093030,7,9013,0.857,true
23093030,8,918823,0.959,false
23093030,9,918621,0.999,false
23093030,10,918613,1.069,false
23093031,1,918044,0.088,true
23093031,2,9048,0.294,false
23093031,3,918836,0.343,true
23093031,4,918825,0.614,true
23093031,5,9013,0.666,true
23093031,6,9052,0.732,true
23093031,7,918100,0.754,true
23093031,8,918621,0.755,false
23093031,9,918613,0.770,false
23093031,10,918105,0.900,false
23093032,1,918044,0.088,true
23093032,2,9048,0.294,false
23093032,3,918836,0.343,true
23093032,4,918825,0.614,true
23093032,5,9013,0.666,true
23093032,6,9052,0.732,true
23093032,7,918100,0.754,true
23093032,8,918621,0.755,false
23093032,9,918613,0.770,false
23093032,10,918105,0.900,false
23093040,1,918044,0.088,true
23093040,2,9048,0.294,false
23093040,3,918836,0.343,true
23093040,4,918825,0.614,true
23093040,5,9013,0.666,true
23093040,6,9052,0.732,true
23093040,7,918100,0.754,true
23093040,8,918621,0.755,false
23093040,9,918613,0.770,false
23093040,10,918105,0.900,false
23093045,1,918044,0.088,true
23093045,2,9048,0.294,false
23093045,3,918836,0.343,true
23093045,4,918825,0.614,true
23093045,5,9013,0.666,true
23093045,6,9052,0.732,true
23093045,7,918100,0.754,true
23093045,8,918621,0.755,false
23093045,9,918613,0.770,false
23093045,10,918105,0.900,false
23093060,1,918044,0.088,true
23093060,2,9048,0.294,false
23093060,3,918836,0.343,true
23093060,4,918825,0.614,true
23093060,5,9013,0.666,true
23093060,6,9052,0.732,true
23093060,7,918100,0.754,true
23093060,8,918621,0.755,false
23093060,9,918613,0.770,false
23093060,10,918105,0.900,false
23093070,1,918044,0.088,true
23093070,2,9048,0.294,false
23093070,3,918836,0.343,true
23093070,4,918825,0.614,true
23093070,5,9013,0.666,true
23093070,6,9052,0.732,true
23093070,7,918100,0.754,true
23093070,8,918621,0.755,false
23093070,9,918613,0.770,false
23093070,10,918105,0.900,false
23093071,1,918044,0.088,true
23093071,2,9048,0.294,false
23093071,3,918836,0.343,true
23093071,4,918825,0.614,true
23093071,5,9013,0.666,true
23093071,6,9052,0.732,true
23093071,7,918100,0.754,true
23093071,8,918621,0.755,false
23093071,9,918613,0.770,false
23093071,10,918105,0.900,false
23093080,1,918044,0.088,true
23093080,2,9048,0.294,false
23093080,3,918836,0.343,true
23093080,4,918825,0.614,true
23093080,5,9013,0.666,true
23093080,6,9052,0.732,true
23093080,7,918100,0.754,true
23093080,8,918621,0.755,false
23093080,9,918613,0.770,false
23093080,10,918105,0.900,false
23093100,1,918044,0.088,true
23093100,2,9048,0.294,false
23093100,3,918836,0.343,true
23093100,4,918825,0.614,true
23093100,5,9013,0.666,true
23093100,6,9052,0.732,true
23093100,7,918100,0.754,true
23093100,8,918621,0.755,false
23093100,9,918613,0.770,false
23093100,10,918105,0.900,false
23093110,1,918044,0.088,true
23093110,2,9048,0.294,false
23093110,3,918836,0.343,true
23093110,4,918825,0.614,true
23093110,5,9013,0.666,true
23093110,6,9052,0.732,true
23093110,7,918100,0.754,true
23093110,8,918621,0.755,false
23093110,9,918613,0.770,false
23093110,10,918105,0.900,false
23093120,1,918044,0.088,true
23093120,2,9048,0.294,false
23093120,3,918836,0.343,true
23093120,4,918825,0.614,true
23093120,5,9013,0.666,true
23093120,6,9052,0.732,true
23093120,7,918100,0.754,true
23093120,8,918621,0.755,false
23093120,9,918613,0.770,false
23093120,10,918105,0.900,false
23093121,1,918044,0.088,true
23093121,2,9048,0.294,false
23093121,3,918836,0.343,true
23093121,4,918825,0.614,true
23093121,5,9013,0.666,true
23093121,6,9052,0.732,true
23093121,7,918100,0.754,true
23093121,8,918621,0.755,false
23093121,9,918613,0.770,false
23093121,10,918105,0.900,false
23093122,1,918045,0.000,true
23093122,2,9045,0.150,false
23093122,3,918078,0.336,false
23093122,4,918508,0.604,false
23093122,5,918058,0.759,false
23093122,6,918054,0.936,false
23093122,7,918838,1.130,false
23093122,8,918048,1.262,false
23093122,9,918816,1.263,false
23093122,10,918823,1.285,false
23093130,1,918044,0.088,true
23093130,2,9048,0.294,false
23093130,3,918836,0.343,true
23093130,4,918825,0.614,true
23093130,5,9013,0.666,true
23093130,6,9052,0.732,true
23093130,7,918100,0.754,true
23093130,8,918621,0.755,false
23093130,9,918613,0.770,false
23093130,10,918105,0.900,false
23093135,1,918044,0.088,true
23093135,2,9048,0.294,false
23093135,3,918836,0.343,true
23093135,4,918825,0.614,true
23093135,5,9013,0.666,true
23093135,6,9052,0.732,true
23093135,7,918100,0.754,true
23093135,8,918621,0.755,false
23093135,9,918613,0.770,false
23093135,10,918105,0.900,false
23093140,1,918044,0.088,true
23093140,2,9048,0.294,false
23093140,3,918836,0.343,true
23093140,4,918825,0.614,true
23093140,5,9013,0.666,true
23093140,6,9052,0.732,true
23093140,7,918100,0.754,true
23093140,8,918621,0.755,false
23093140,9,918613,0.770,false
23093140,10,918105,0.900,false
23093142,1,918044,0.088,true
23093142,2,9048,0.294,false
23093142,3,918836,0.343,true
23093142,4,918825,0.614,true
23093142,5,9013,0.666,true
23093142,6,9052,0.732,true
23093142,7,918100,0.754,true
23093142,8,918621,0.755,false
23093142,9,918613,0.770,false
23093142,10,918105,0.900,false
23093144,1,918044,0.088,true
23093144,2,9048,0.294,false
23093144,3,918836,0.343,true
23093144,4,918825,0.614,true
23093144,5,9013,0.666,true
23093144,6,9052,0.732,true
23093144,7,918100,0.754,true
23093144,8,918621,0.755,false
23093144,9,918613,0.770,false
23093144,10,918105,0.900,false
23093145,1,918825,0.000,true
23093145,2,918836,0.310,true
23093145,3,918100,0.320,true
23093145,4,9048,0.448,false
23093145,5,918044,0.656,true
23093145,6,918823,0.829,false
23093145,7,9052,1.078,true
23093145,8,918621,1.112,false
23093145,9,9013,1.166,true
23093145,10,918613,1.370,false
23093146,1,918044,0.088,true
23093146,2,9048,0.294,false
23093146,3,918836,0.343,true
23093146,4,918825,0.614,true
23093146,5,9013,0.666,true
23093146,6,9052,0.732,true
23093146,7,918100,0.754,true
23093146,8,918621,0.755,false
23093146,9,918613,0.770,false
23093146,10,918105,0.900,false
23093150,1,918044,0.088,true
23093150,2,9048,0.294,false
23093150,3,918836,0.343,true
23093150,4,918825,0.614,true
23093150,5,9013,0.666,true
23093150,6,9052,0.732,true
23093150,7,918100,0.754,true
23093150,8,918621,0.755,false
23093150,9,918613,0.770,false
23093150,10,918105,0.900,false
23093155,1,918044,0.088,true
23093155,2,9048,0.294,false
23093155,3,918836,0.343,true
23093155,4,918825,0.614,true
23093155,5,9013,0.666,true
23093155,6,9052,0.732,true
23093155,7,918100,0.754,true
23093155,8,918621,0.755,false
23093155,9,918613,0.770,false
23093155,10,918105,0.900,false
23093160,1,918044,0.088,true
23093160,2,9048,0.294,false
23093160,3,918836,0.343,true
23093160,4,918825,0.614,true
23093160,5,9013,0.666,true
23093160,6,9052,0.732,true
23093160,7,918100,0.754,true
23093160,8,918621,0.755,false
23093160,9,918613,0.770,false
23093160,10,918105,0.900,false
23093170,1,918044,0.088,true
23093170,2,9048,0.294,false
23093170,3,918836,0.343,true
23093170,4,918825,0.614,true
23093170,5,9013,0.666,true
23093170,6,9052,0.732,true
23093170,7,918100,0.754,true
23093170,8,918621,0.755,false
23093170,9,918613,0.770,false
23093170,10,918105,0.900,false
23093180,1,918044,0.088,true
23093180,2,9048,0.294,false
23093180,3,918836,0.343,true
23093180,4,918825,0.614,true
23093180,5,9013,0.666,true
23093180,6,9052,0.732,true
23093180,7,918100,0.754,true
23093180,8,918621,0.755,false
23093180,9,918613,0.770,false
23093180,10,918105,0.900,false
23093190,1,918044,0.088,true
23093190,2,9048,0.294,false
23093190,3,918836,0.343,true
23093190,4,918825,0.614,true
23093190,5,9013,0.666,true
23093190,6,9052,0.732,true
23093190,7,918100,0.754,true
23093190,8,918621,0.755,false
23093190,9,918613,0.770,false
23093190,10,918105,0.900,false
23093200,1,918044,0.088,true
23093200,2,9048,0.294,false
23093200,3,918836,0.343,true
23093200,4,918825,0.614,true
23093200,5,9013,0.666,true
23093200,6,9052,0.732,true
23093200,7,918100,0.754,true
23093200,8,918621,0.755,false
23093200,9,918613,0.770,false
